Source,Target,Type,Weight
1469,927,Undirected,2
1469,5836,Undirected,2
1469,5455,Undirected,2
1469,1020,Undirected,2
1469,2124,Undirected,2
1469,775,Undirected,2
2353,4906,Undirected,130
2353,714,Undirected,2
2353,6021,Undirected,2
2353,525,Undirected,2
2353,2124,Undirected,2
2353,4124,Undirected,1
2353,4213,Undirected,1
2353,1944,Undirected,1
2353,2874,Undirected,1
2353,6133,Undirected,1
2353,154,Undirected,1
2353,91,Undirected,1
2353,1465,Undirected,1
2353,956,Undirected,1
2353,3177,Undirected,1
2353,877,Undirected,1
2353,2567,Undirected,1
2353,2126,Undirected,1
2353,6007,Undirected,1
2353,1803,Undirected,1
5737,4160,Undirected,58
5737,3130,Undirected,24
5737,3215,Undirected,18
5737,2604,Undirected,18
5737,102,Undirected,16
5737,4383,Undirected,15
5737,5703,Undirected,14
5737,1843,Undirected,10
5737,410,Undirected,10
5737,2311,Undirected,10
5737,3012,Undirected,10
5737,4143,Undirected,9
5737,2687,Undirected,8
5737,5468,Undirected,7
5737,6128,Undirected,6
5737,1590,Undirected,6
5737,5220,Undirected,5
5737,2033,Undirected,4
5737,2784,Undirected,4
5737,3740,Undirected,4
4450,340,Undirected,118
4450,5036,Undirected,49
4450,3124,Undirected,33
4450,5196,Undirected,9
4450,4699,Undirected,6
4450,448,Undirected,6
4450,2643,Undirected,3
4450,2475,Undirected,2
4450,2473,Undirected,2
4450,1985,Undirected,1
4450,2847,Undirected,1
4450,4574,Undirected,1
4450,1901,Undirected,1
4450,4623,Undirected,1
4450,3408,Undirected,1
4450,2560,Undirected,1
4450,6437,Undirected,1
4450,3268,Undirected,1
4450,1319,Undirected,1
4450,1486,Undirected,1
3124,340,Undirected,37
3124,4450,Undirected,33
3124,5036,Undirected,10
3124,4699,Undirected,6
3124,4880,Undirected,4
3124,3010,Undirected,3
3124,5196,Undirected,3
3124,4557,Undirected,3
3124,2762,Undirected,2
3124,3436,Undirected,2
3124,4251,Undirected,2
3124,3485,Undirected,2
3124,4795,Undirected,2
3124,3735,Undirected,2
3124,4111,Undirected,2
3124,3475,Undirected,1
3124,5861,Undirected,1
3124,3899,Undirected,1
3124,2724,Undirected,1
3124,2411,Undirected,1
5036,4450,Undirected,49
5036,340,Undirected,32
5036,3124,Undirected,10
5036,5196,Undirected,9
5036,448,Undirected,6
5036,4699,Undirected,4
5036,3447,Undirected,3
5036,2475,Undirected,2
5036,2473,Undirected,2
5036,5454,Undirected,1
5036,6348,Undirected,1
5036,3530,Undirected,1
5036,4001,Undirected,1
5036,4016,Undirected,1
5036,6030,Undirected,1
5036,1377,Undirected,1
5036,4056,Undirected,1
5036,3659,Undirected,1
5036,253,Undirected,1
5036,1693,Undirected,1
4699,6411,Undirected,64
4699,2470,Undirected,60
4699,1725,Undirected,60
4699,1153,Undirected,29
4699,2670,Undirected,28
4699,5605,Undirected,27
4699,1226,Undirected,26
4699,2448,Undirected,26
4699,1863,Undirected,22
4699,4151,Undirected,21
4699,6493,Undirected,20
4699,3510,Undirected,18
4699,2705,Undirected,18
4699,805,Undirected,16
4699,237,Undirected,14
4699,6012,Undirected,14
4699,6461,Undirected,14
4699,1431,Undirected,14
4699,3519,Undirected,13
4699,2772,Undirected,12
5196,340,Undirected,9
5196,5036,Undirected,9
5196,4450,Undirected,9
5196,448,Undirected,7
5196,3124,Undirected,3
5196,6333,Undirected,1
5196,5178,Undirected,1
5196,5450,Undirected,1
5196,3554,Undirected,1
5196,2707,Undirected,1
5196,684,Undirected,1
5196,5128,Undirected,1
5196,6477,Undirected,1
5196,4105,Undirected,1
5196,4752,Undirected,1
5196,4763,Undirected,1
5196,315,Undirected,1
5196,2704,Undirected,1
5196,3404,Undirected,1
5196,428,Undirected,1
5740,1810,Undirected,55
5740,237,Undirected,23
5740,4921,Undirected,8
5740,4055,Undirected,7
5740,6125,Undirected,6
5740,5829,Undirected,6
5740,4146,Undirected,5
5740,1072,Undirected,5
5740,6024,Undirected,5
5740,6153,Undirected,4
5740,4197,Undirected,4
5740,4910,Undirected,4
5740,2662,Undirected,4
5740,961,Undirected,4
5740,1431,Undirected,4
5740,5146,Undirected,4
5740,787,Undirected,4
5740,2256,Undirected,4
5740,442,Undirected,3
5740,340,Undirected,3
1249,6471,Undirected,74
1249,4451,Undirected,24
1249,4324,Undirected,11
1249,515,Undirected,5
1249,5672,Undirected,4
1249,340,Undirected,3
1249,6411,Undirected,3
1249,5740,Undirected,3
1249,6427,Undirected,2
1249,5884,Undirected,2
1249,2606,Undirected,2
1249,6264,Undirected,2
1249,2656,Undirected,2
1249,647,Undirected,2
1249,3568,Undirected,2
1249,2676,Undirected,1
1249,4529,Undirected,1
1249,1029,Undirected,1
1249,5013,Undirected,1
1249,2737,Undirected,1
1902,4609,Undirected,72
1902,4662,Undirected,55
1902,3513,Undirected,44
1902,812,Undirected,43
1902,1945,Undirected,16
1902,4358,Undirected,16
1902,5979,Undirected,14
1902,6098,Undirected,10
1902,2653,Undirected,7
1902,596,Undirected,6
1902,5928,Undirected,5
1902,2937,Undirected,4
1902,6300,Undirected,4
1902,3334,Undirected,4
1902,1717,Undirected,3
1902,4502,Undirected,3
1902,720,Undirected,3
1902,2800,Undirected,3
1902,6388,Undirected,2
1902,1876,Undirected,2
6293,1286,Undirected,83
6293,4782,Undirected,28
6293,5943,Undirected,22
6293,1053,Undirected,19
6293,5066,Undirected,10
6293,426,Undirected,10
6293,2675,Undirected,9
6293,5537,Undirected,8
6293,85,Undirected,8
6293,2161,Undirected,8
6293,905,Undirected,7
6293,6201,Undirected,7
6293,4471,Undirected,7
6293,5567,Undirected,6
6293,3244,Undirected,4
6293,4765,Undirected,4
6293,5332,Undirected,4
6293,4412,Undirected,4
6293,6260,Undirected,4
6293,66,Undirected,3
2873,2272,Undirected,137
2873,5457,Undirected,110
2873,1075,Undirected,102
2873,358,Undirected,44
2873,6415,Undirected,24
2873,5289,Undirected,24
2873,3563,Undirected,18
2873,3217,Undirected,17
2873,1250,Undirected,11
2873,1937,Undirected,10
2873,1095,Undirected,8
2873,5490,Undirected,8
2873,5634,Undirected,8
2873,1335,Undirected,6
2873,6087,Undirected,6
2873,1742,Undirected,5
2873,3885,Undirected,5
2873,6317,Undirected,5
2873,3338,Undirected,5
2873,419,Undirected,5
1389,5634,Undirected,3
1389,1075,Undirected,2
1389,2873,Undirected,2
1389,201,Undirected,2
1389,586,Undirected,1
1389,1183,Undirected,1
1389,2190,Undirected,1
1389,5170,Undirected,1
1389,5998,Undirected,1
1389,470,Undirected,1
1389,1699,Undirected,1
1389,3136,Undirected,1
1389,4267,Undirected,1
1389,2069,Undirected,1
1389,3780,Undirected,1
1389,294,Undirected,1
1389,1614,Undirected,1
1389,156,Undirected,1
1389,5158,Undirected,1
1389,4946,Undirected,1
3217,3223,Undirected,40
3217,2644,Undirected,39
3217,2217,Undirected,36
3217,2699,Undirected,29
3217,2272,Undirected,24
3217,1136,Undirected,23
3217,604,Undirected,21
3217,2717,Undirected,21
3217,3257,Undirected,19
3217,2873,Undirected,17
3217,5620,Undirected,17
3217,1191,Undirected,16
3217,4814,Undirected,14
3217,463,Undirected,14
3217,5155,Undirected,13
3217,3181,Undirected,13
3217,3146,Undirected,11
3217,3476,Undirected,11
3217,1333,Undirected,10
3217,3595,Undirected,10
415,1760,Undirected,15
415,1931,Undirected,12
415,2902,Undirected,9
415,4418,Undirected,8
415,3882,Undirected,6
415,6454,Undirected,6
415,4224,Undirected,6
415,2701,Undirected,6
415,4950,Undirected,6
415,62,Undirected,6
415,1881,Undirected,6
415,528,Undirected,6
415,5082,Undirected,6
415,1149,Undirected,5
415,5849,Undirected,5
415,957,Undirected,5
415,3936,Undirected,5
415,2716,Undirected,5
415,2262,Undirected,5
415,247,Undirected,5
976,1958,Undirected,21
976,199,Undirected,20
976,4830,Undirected,18
976,2680,Undirected,18
976,1019,Undirected,16
976,4650,Undirected,9
976,5265,Undirected,9
976,6465,Undirected,8
976,3546,Undirected,8
976,2218,Undirected,7
976,2024,Undirected,7
976,6431,Undirected,5
976,1101,Undirected,5
976,2908,Undirected,5
976,4758,Undirected,5
976,5076,Undirected,5
976,1196,Undirected,5
976,5195,Undirected,4
976,3275,Undirected,4
976,1337,Undirected,4
1212,2672,Undirected,190
1212,4398,Undirected,80
1212,3527,Undirected,35
1212,666,Undirected,34
1212,786,Undirected,22
1212,3413,Undirected,22
1212,392,Undirected,20
1212,49,Undirected,17
1212,566,Undirected,17
1212,895,Undirected,16
1212,2718,Undirected,13
1212,6302,Undirected,12
1212,2582,Undirected,10
1212,2502,Undirected,9
1212,3160,Undirected,9
1212,2050,Undirected,8
1212,6190,Undirected,8
1212,4577,Undirected,7
1212,305,Undirected,7
1212,2090,Undirected,7
4851,681,Undirected,178
4851,2960,Undirected,161
4851,2489,Undirected,49
4851,3624,Undirected,48
4851,5282,Undirected,35
4851,1303,Undirected,26
4851,5501,Undirected,18
4851,4289,Undirected,11
4851,2820,Undirected,8
4851,4233,Undirected,7
4851,919,Undirected,6
4851,3556,Undirected,5
4851,2481,Undirected,5
4851,5352,Undirected,4
4851,4275,Undirected,4
4851,744,Undirected,3
4851,4887,Undirected,3
4851,3349,Undirected,3
4851,4821,Undirected,3
4851,4409,Undirected,3
5927,2035,Undirected,33
5927,6167,Undirected,32
5927,5460,Undirected,18
5927,4510,Undirected,18
5927,2758,Undirected,13
5927,5779,Undirected,10
5927,911,Undirected,9
5927,740,Undirected,7
5927,3477,Undirected,5
5927,479,Undirected,5
5927,1014,Undirected,5
5927,739,Undirected,5
5927,1083,Undirected,4
5927,6243,Undirected,4
5927,2439,Undirected,3
5927,1258,Undirected,3
5927,3524,Undirected,3
5927,2618,Undirected,2
5927,5094,Undirected,2
5927,6193,Undirected,2
2738,1366,Undirected,153
2738,2910,Undirected,7
2738,4546,Undirected,3
2738,64,Undirected,3
2738,2054,Undirected,3
2738,3947,Undirected,2
2738,2071,Undirected,1
2738,3839,Undirected,1
2738,1039,Undirected,1
2738,3945,Undirected,1
2738,2188,Undirected,1
2738,5694,Undirected,1
2738,843,Undirected,1
2738,555,Undirected,1
2738,5921,Undirected,1
2738,3274,Undirected,1
2738,3417,Undirected,1
2738,3403,Undirected,1
2738,915,Undirected,1
2738,3795,Undirected,1
6086,4241,Undirected,7
6086,1763,Undirected,5
6086,5542,Undirected,2
6086,2165,Undirected,2
6086,2739,Undirected,2
6086,5225,Undirected,1
6086,5807,Undirected,1
6086,4037,Undirected,1
6086,3782,Undirected,1
6086,3729,Undirected,1
6086,6265,Undirected,1
6086,5496,Undirected,1
6086,6375,Undirected,1
6086,125,Undirected,1
6086,3762,Undirected,1
6086,1110,Undirected,1
6086,6031,Undirected,1
6086,2816,Undirected,1
6086,1215,Undirected,1
6079,4283,Undirected,78
6079,5546,Undirected,73
6079,6385,Undirected,38
6079,1203,Undirected,36
6079,2649,Undirected,23
6079,434,Undirected,20
6079,3354,Undirected,19
6079,2950,Undirected,14
6079,2057,Undirected,14
6079,2152,Undirected,13
6079,590,Undirected,12
6079,5101,Undirected,11
6079,2959,Undirected,11
6079,612,Undirected,11
6079,4225,Undirected,8
6079,3895,Undirected,6
6079,2850,Undirected,6
6079,990,Undirected,6
6079,4250,Undirected,6
6079,1497,Undirected,6
2816,1546,Undirected,56
2816,5050,Undirected,31
2816,2323,Undirected,30
2816,4083,Undirected,29
2816,4494,Undirected,20
2816,39,Undirected,15
2816,312,Undirected,14
2816,1302,Undirected,12
2816,293,Undirected,12
2816,6002,Undirected,11
2816,3773,Undirected,9
2816,3402,Undirected,9
2816,936,Undirected,8
2816,3689,Undirected,8
2816,597,Undirected,7
2816,2531,Undirected,7
2816,1900,Undirected,6
2816,6200,Undirected,6
2816,1784,Undirected,6
2816,6080,Undirected,5
1224,6245,Undirected,105
1224,2988,Undirected,20
1224,6347,Undirected,7
1224,1186,Undirected,5
1224,5759,Undirected,3
1224,176,Undirected,2
1224,6196,Undirected,2
1224,1122,Undirected,1
1224,3541,Undirected,1
1224,4362,Undirected,1
1224,1947,Undirected,1
1224,3363,Undirected,1
1224,31,Undirected,1
1224,5529,Undirected,1
1224,1660,Undirected,1
1224,5500,Undirected,1
1224,3119,Undirected,1
1224,4353,Undirected,1
1224,1314,Undirected,1
1224,6013,Undirected,1
4220,1218,Undirected,16
4220,2302,Undirected,9
4220,3878,Undirected,5
4220,6107,Undirected,4
4220,1040,Undirected,4
4220,3603,Undirected,4
4220,5520,Undirected,4
4220,1916,Undirected,4
4220,5797,Undirected,4
4220,5439,Undirected,4
4220,1013,Undirected,4
4220,302,Undirected,3
4220,451,Undirected,3
4220,1507,Undirected,3
4220,1282,Undirected,2
4220,1651,Undirected,2
4220,4724,Undirected,1
4220,5860,Undirected,1
4220,5902,Undirected,1
4220,1780,Undirected,1
4038,1911,Undirected,3
4038,3549,Undirected,3
4038,890,Undirected,2
4038,6425,Undirected,2
4038,4931,Undirected,1
4038,4444,Undirected,1
4038,1822,Undirected,1
4038,5542,Undirected,1
4038,5939,Undirected,1
4038,3827,Undirected,1
4038,2308,Undirected,1
4038,3655,Undirected,1
4038,1767,Undirected,1
4038,3411,Undirected,1
4038,2298,Undirected,1
4038,11,Undirected,1
4038,3535,Undirected,1
4038,6157,Undirected,1
4038,5024,Undirected,1
4038,1710,Undirected,1
4789,1156,Undirected,72
4789,5166,Undirected,41
4789,6274,Undirected,24
4789,4942,Undirected,22
4789,4867,Undirected,21
4789,2609,Undirected,20
4789,3145,Undirected,15
4789,3754,Undirected,11
4789,4647,Undirected,7
4789,4169,Undirected,6
4789,738,Undirected,6
4789,3013,Undirected,5
4789,2728,Undirected,4
4789,5152,Undirected,2
4789,757,Undirected,2
4789,1970,Undirected,2
4789,3653,Undirected,2
4789,1547,Undirected,2
4789,4092,Undirected,1
4789,5242,Undirected,1
3284,3345,Undirected,34
3284,2703,Undirected,23
3284,2425,Undirected,21
3284,1671,Undirected,12
3284,507,Undirected,9
3284,5545,Undirected,6
3284,2639,Undirected,6
3284,5534,Undirected,5
3284,6226,Undirected,4
3284,574,Undirected,4
3284,3768,Undirected,4
3284,4943,Undirected,4
3284,1792,Undirected,3
3284,2110,Undirected,3
3284,981,Undirected,3
3284,2568,Undirected,3
3284,2151,Undirected,2
3284,4951,Undirected,2
3284,3801,Undirected,2
3284,5046,Undirected,2
2936,4042,Undirected,87
2936,975,Undirected,12
2936,5630,Undirected,6
2936,823,Undirected,2
2936,2446,Undirected,2
2936,2539,Undirected,2
2936,2573,Undirected,2
2936,1459,Undirected,2
2936,4341,Undirected,1
2936,4539,Undirected,1
2936,3254,Undirected,1
2936,3307,Undirected,1
2936,5741,Undirected,1
2936,4989,Undirected,1
2936,2370,Undirected,1
2936,5742,Undirected,1
2936,4886,Undirected,1
2936,1071,Undirected,1
2936,580,Undirected,1
2936,1882,Undirected,1
4702,1248,Undirected,123
4702,4290,Undirected,19
4702,3628,Undirected,17
4702,2359,Undirected,15
4702,4063,Undirected,15
4702,2990,Undirected,13
4702,934,Undirected,13
4702,1817,Undirected,12
4702,735,Undirected,12
4702,2776,Undirected,12
4702,4066,Undirected,11
4702,1396,Undirected,8
4702,3239,Undirected,8
4702,2879,Undirected,8
4702,894,Undirected,8
4702,2344,Undirected,8
4702,2451,Undirected,8
4702,1459,Undirected,7
4702,1080,Undirected,7
4702,715,Undirected,7
4755,5078,Undirected,8
4755,4042,Undirected,4
4755,6495,Undirected,3
4755,6039,Undirected,3
4755,1506,Undirected,3
4755,4916,Undirected,3
4755,4503,Undirected,3
4755,6345,Undirected,3
4755,2804,Undirected,3
4755,5931,Undirected,3
4755,3730,Undirected,3
4755,3373,Undirected,2
4755,5245,Undirected,2
4755,2129,Undirected,2
4755,5042,Undirected,2
4755,6377,Undirected,2
4755,1459,Undirected,2
4755,308,Undirected,2
4755,1811,Undirected,2
4755,2165,Undirected,2
3558,354,Undirected,101
3558,366,Undirected,41
3558,2744,Undirected,38
3558,4217,Undirected,37
3558,6466,Undirected,36
3558,4495,Undirected,36
3558,1522,Undirected,33
3558,5813,Undirected,20
3558,3473,Undirected,17
3558,1459,Undirected,12
3558,4057,Undirected,11
3558,4973,Undirected,9
3558,3024,Undirected,8
3558,2749,Undirected,8
3558,6017,Undirected,8
3558,3610,Undirected,8
3558,5086,Undirected,8
3558,2129,Undirected,7
3558,396,Undirected,7
3558,678,Undirected,7
6048,2980,Undirected,78
6048,5513,Undirected,22
6048,2463,Undirected,9
6048,38,Undirected,9
6048,2196,Undirected,9
6048,2269,Undirected,7
6048,4620,Undirected,7
6048,1856,Undirected,7
6048,6254,Undirected,6
6048,3602,Undirected,5
6048,1323,Undirected,5
6048,3807,Undirected,5
6048,2172,Undirected,4
6048,349,Undirected,4
6048,3770,Undirected,4
6048,4384,Undirected,4
6048,3925,Undirected,4
6048,633,Undirected,3
6048,3488,Undirected,3
6048,2362,Undirected,3
3561,3048,Undirected,19
3561,5194,Undirected,13
3561,5167,Undirected,12
3561,3111,Undirected,9
3561,3473,Undirected,6
3561,6062,Undirected,6
3561,1459,Undirected,5
3561,5625,Undirected,5
3561,3784,Undirected,5
3561,1287,Undirected,5
3561,331,Undirected,5
3561,1438,Undirected,5
3561,6148,Undirected,4
3561,1927,Undirected,4
3561,3705,Undirected,4
3561,2406,Undirected,4
3561,3362,Undirected,4
3561,4375,Undirected,4
3561,5345,Undirected,4
3561,2823,Undirected,4
5126,3646,Undirected,26
5126,3613,Undirected,20
5126,5131,Undirected,16
5126,2550,Undirected,14
5126,568,Undirected,14
5126,2407,Undirected,12
5126,3555,Undirected,10
5126,3551,Undirected,9
5126,5264,Undirected,8
5126,1466,Undirected,8
5126,5344,Undirected,8
5126,185,Undirected,7
5126,3099,Undirected,6
5126,4864,Undirected,5
5126,1553,Undirected,5
5126,5000,Undirected,5
5126,2115,Undirected,4
5126,4297,Undirected,4
5126,5393,Undirected,3
5126,3533,Undirected,3
2551,3543,Undirected,79
2551,3796,Undirected,31
2551,3633,Undirected,26
2551,5054,Undirected,20
2551,435,Undirected,19
2551,6307,Undirected,15
2551,4780,Undirected,14
2551,2492,Undirected,12
2551,3294,Undirected,9
2551,4666,Undirected,8
2551,4870,Undirected,8
2551,2414,Undirected,8
2551,3126,Undirected,8
2551,2695,Undirected,7
2551,5398,Undirected,7
2551,255,Undirected,7
2551,1514,Undirected,6
2551,484,Undirected,5
2551,2300,Undirected,5
2551,3709,Undirected,5
3137,6468,Undirected,74
3137,5782,Undirected,62
3137,657,Undirected,59
3137,3473,Undirected,48
3137,1778,Undirected,45
3137,2276,Undirected,31
3137,2009,Undirected,20
3137,276,Undirected,15
3137,238,Undirected,15
3137,3316,Undirected,14
3137,5820,Undirected,10
3137,6063,Undirected,9
3137,3448,Undirected,9
3137,3552,Undirected,9
3137,1119,Undirected,8
3137,3207,Undirected,8
3137,4120,Undirected,8
3137,1711,Undirected,7
3137,3273,Undirected,7
3137,6315,Undirected,7
651,4974,Undirected,45
651,3665,Undirected,39
651,3356,Undirected,36
651,4999,Undirected,21
651,5792,Undirected,21
651,1081,Undirected,17
651,6065,Undirected,16
651,2252,Undirected,12
651,3844,Undirected,10
651,1271,Undirected,10
651,3662,Undirected,8
651,478,Undirected,5
651,5474,Undirected,5
651,5991,Undirected,4
651,4127,Undirected,4
651,3005,Undirected,4
651,3861,Undirected,4
651,226,Undirected,4
651,1350,Undirected,3
651,3026,Undirected,3
3512,2290,Undirected,86
3512,304,Undirected,56
3512,3971,Undirected,56
3512,5771,Undirected,21
3512,4901,Undirected,12
3512,745,Undirected,10
3512,3473,Undirected,9
3512,159,Undirected,8
3512,4550,Undirected,7
3512,5029,Undirected,7
3512,5942,Undirected,6
3512,860,Undirected,6
3512,6213,Undirected,6
3512,5940,Undirected,6
3512,3083,Undirected,6
3512,3548,Undirected,6
3512,1749,Undirected,6
3512,4813,Undirected,6
3512,1829,Undirected,6
3512,4762,Undirected,6
5475,3573,Undirected,29
5475,1162,Undirected,18
5475,6165,Undirected,17
5475,3106,Undirected,13
5475,4585,Undirected,6
5475,2270,Undirected,6
5475,459,Undirected,5
5475,939,Undirected,4
5475,2421,Undirected,4
5475,2547,Undirected,4
5475,1106,Undirected,3
5475,6321,Undirected,3
5475,4500,Undirected,3
5475,2907,Undirected,3
5475,5376,Undirected,3
5475,475,Undirected,3
5475,2486,Undirected,3
5475,2277,Undirected,3
5475,4042,Undirected,2
5475,3395,Undirected,2
5630,1043,Undirected,23
5630,4580,Undirected,10
5630,98,Undirected,8
5630,931,Undirected,7
5630,5135,Undirected,6
5630,2936,Undirected,6
5630,409,Undirected,3
5630,3478,Undirected,2
5630,4042,Undirected,2
5630,316,Undirected,1
5630,3097,Undirected,1
5630,6169,Undirected,1
5630,3236,Undirected,1
5630,1261,Undirected,1
5630,6489,Undirected,1
5630,5941,Undirected,1
5630,6459,Undirected,1
5630,2398,Undirected,1
5630,2562,Undirected,1
5630,269,Undirected,1
975,1459,Undirected,69
975,2129,Undirected,30
975,6017,Undirected,28
975,2936,Undirected,12
975,3473,Undirected,8
975,3558,Undirected,7
975,475,Undirected,6
975,4439,Undirected,4
975,5432,Undirected,4
975,3911,Undirected,3
975,1367,Undirected,3
975,4045,Undirected,3
975,2981,Undirected,3
975,1266,Undirected,3
975,5798,Undirected,3
975,5800,Undirected,3
975,3982,Undirected,2
975,2112,Undirected,2
975,3060,Undirected,2
975,959,Undirected,2
2573,1459,Undirected,73
2573,5561,Undirected,26
2573,6017,Undirected,25
2573,2129,Undirected,20
2573,6091,Undirected,12
2573,4175,Undirected,6
2573,3620,Undirected,5
2573,376,Undirected,4
2573,288,Undirected,3
2573,5718,Undirected,2
2573,5631,Undirected,2
2573,611,Undirected,2
2573,723,Undirected,2
2573,5540,Undirected,2
2573,2810,Undirected,2
2573,3561,Undirected,2
2573,1791,Undirected,2
2573,4465,Undirected,2
