id,map,result,playtime,roundsPlayed,roundsWon,roundsLost,roundsDisconnected,placement,score,kills,deaths,assists,damage,damageReceived,headshots,grenadeCasts,ability1Casts,ability2Casts,ultimateCasts,dealtHeadshots,dealtBodyshots,dealtLegshots,econRating,suicides,revived,firstBloods,firstDeaths,lastDeaths,survived,traded,kasted,kAST,flawless,thrifty,antiEco,totalThrifty,totalAntiEco,manAdvantage,manDisadvantage,aces,teamAces,clutches,clutchesLost,plants,defuses,kdRatio,scorePerRound,damagePerRound,headshotsPercentage,damageDelta,damageDeltaPerRound,rank,trnPerformanceScore,player
be09f48a-1f70-4505-aa35-7822a8b5833a,/Game/Maps/Infinity/Infinity,victory,3161,30,16,14,0,4,7307,26,19,6,5339,3373,22,12.0,12.0,39.0,5.0,22,36,1,65,0,1,4,2,2,11,6,,70.0,0,1,,,,,,0,0,,4.0,4,1,1.368421052631579,243.56666666666666,177.96666666666667,37.28813559322034,1966,65.53333333333333,,703,沖縄に行くために%231tab
d1871779-ad4c-4fd4-bd5d-75bf05546c6f,/Game/Maps/Bonsai/Bonsai,victory,1274,15,13,2,0,2,4672,17,6,3,3489,1465,15,8.0,13.0,25.0,1.0,16,23,3,94,0,0,3,0,0,9,1,,87.0,3,0,,,,,,0,0,,,0,1,2.8333333333333335,311.46666666666664,232.6,38.095238095238095,2024,134.93333333333334,,968,沖縄に行くために%231tab
7ff01a8f-c535-4483-9aef-4fcc43c54b8c,/Game/Maps/Infinity/Infinity,defeat,1921,21,8,13,0,1,6034,19,21,8,3948,4088,16,8.0,2.0,51.0,3.0,19,31,2,75,0,0,2,3,3,3,3,,71.0,1,0,,,,,,0,0,,3.0,0,1,0.9047619047619048,287.3333333333333,188.0,36.53846153846153,-140,-6.666666666666667,,597,沖縄に行くために%231tab
3ffd9c80-945d-4ab0-9cff-b8f58ad7f262,/Game/Maps/Infinity/Infinity,victory,2024,20,13,7,0,1,6644,24,11,6,4328,2279,16,13.0,5.0,22.0,3.0,18,37,1,83,0,0,1,1,2,9,2,,80.0,2,0,,,,,,0,0,1.0,3.0,3,2,2.1818181818181817,332.2,216.4,32.142857142857146,2049,102.45,,931,沖縄に行くために%231tab
82bb5938-2402-4149-9ed9-cb7462e7caa6,/Game/Maps/Pitt/Pitt,defeat,3115,26,12,14,0,2,7030,22,23,5,4710,4249,17,5.0,10.0,26.0,3.0,19,50,16,66,0,0,8,0,2,3,8,,73.0,0,0,,,,,,0,0,,1.0,0,0,0.9565217391304348,270.38461538461536,181.15384615384616,22.35294117647059,461,17.73076923076923,,681,沖縄に行くために%231tab
07190657-65aa-4dca-b9ba-86ccab6fd585,/Game/Maps/Duality/Duality,victory,1879,20,13,7,0,2,7371,27,15,8,4853,3253,21,10.0,2.0,54.0,3.0,24,47,0,107,0,1,4,3,1,8,3,,75.0,1,1,,,,,,1,0,,1.0,1,0,1.8,368.55,242.65,33.80281690140845,1600,80.0,,879,沖縄に行くために%231tab
169517c3-4128-4f8f-b523-99a7e904931a,/Game/Maps/Triad/Triad,victory,1555,18,13,5,0,1,5390,20,10,2,3420,1876,7,5.0,7.0,17.0,1.0,7,27,3,76,0,0,4,0,2,8,2,,94.0,2,0,,,,,,0,0,,2.0,0,0,2.0,299.44444444444446,190.0,18.91891891891892,1544,85.77777777777777,,972,沖縄に行くために%231tab
7f3fceb3-b360-47e1-89ff-605ad9dae9f6,/Game/Maps/Triad/Triad,defeat,2307,24,11,13,0,3,5827,20,17,5,3725,3298,16,23.0,9.0,46.0,3.0,17,34,0,60,0,0,3,1,2,7,2,,67.0,2,1,,,,,,0,0,,2.0,2,0,1.1764705882352942,242.79166666666666,155.20833333333334,33.33333333333333,427,17.791666666666668,,581,沖縄に行くために%231tab
9c28f334-9b94-47c4-898a-811f4ae08d1f,/Game/Maps/Triad/Triad,victory,1531,15,13,2,0,1,5131,17,9,6,3265,1939,11,3.0,6.0,7.0,1.0,12,45,2,96,0,0,5,2,0,6,3,,93.0,0,0,,,,,,0,0,,,0,0,1.8888888888888888,342.06666666666666,217.66666666666666,20.33898305084746,1326,88.4,,994,沖縄に行くために%231tab
ff7728ca-5589-48e0-8f07-54a3e75639ae,/Game/Maps/Bonsai/Bonsai,victory,1977,20,13,7,0,1,7488,28,11,3,4821,2046,24,12.0,2.0,14.0,1.0,24,41,4,102,0,0,5,1,1,9,4,,85.0,1,0,,,,,,0,0,,1.0,1,0,2.5454545454545454,374.4,241.05,34.78260869565217,2775,138.75,,971,沖縄に行くために%231tab
4c3c1846-91bc-4e36-beb1-969472e8393e,/Game/Maps/Jam/Jam,defeat,2112,23,10,13,0,4,5588,20,16,3,4044,2797,13,7.0,6.0,31.0,4.0,14,53,5,73,0,0,2,0,5,7,0,,70.0,0,0,,,,,,0,0,1.0,5.0,2,1,1.25,242.95652173913044,175.82608695652175,19.444444444444446,1247,54.21739130434783,,653,沖縄に行くために%231tab
df22c81e-2378-4ddb-b9ea-e0b0264ddd6f,/Game/Maps/Jam/Jam,defeat,1521,18,5,13,0,6,4186,14,15,2,2992,2665,11,5.0,6.0,10.0,2.0,13,23,1,66,0,0,3,0,7,3,1,,67.0,2,0,,,,,,0,0,,7.0,0,0,0.9333333333333333,232.55555555555554,166.22222222222223,35.13513513513514,327,18.166666666666668,,505,沖縄に行くために%231tab
cb2b5e71-38e6-457d-9e90-8370f4390391,/Game/Maps/Infinity/Infinity,victory,1570,17,13,4,0,1,6080,21,9,7,3822,2033,13,10.0,2.0,47.0,2.0,16,42,1,103,0,0,3,0,3,10,3,,76.0,1,0,,,,,,0,0,1.0,3.0,0,0,2.3333333333333335,357.6470588235294,224.8235294117647,27.11864406779661,1789,105.23529411764706,,903,沖縄に行くために%231tab
6a74ee9a-b744-4eb2-82d8-0eb4a6f34417,/Game/Maps/Triad/Triad,defeat,2191,21,8,13,0,1,8090,26,17,5,5072,3022,16,8.0,11.0,26.0,3.0,20,55,7,84,0,0,2,2,5,4,1,,81.0,2,0,,,,,,0,0,,6.0,0,0,1.5294117647058822,385.23809523809524,241.52380952380952,24.390243902439025,2050,97.61904761904762,,845,沖縄に行くために%231tab
c8bdc887-0ef9-4a59-94ae-3e9deef18ec6,/Game/Maps/Duality/Duality,defeat,2312,22,9,13,0,3,5697,21,14,1,3856,2578,16,9.0,7.0,32.0,4.0,18,37,1,70,0,1,2,1,4,8,3,,77.0,0,0,,,,,,0,0,,4.0,1,2,1.5,258.95454545454544,175.27272727272728,32.142857142857146,1278,58.09090909090909,,739,沖縄に行くために%231tab
40e139e7-48af-452a-9d68-a6b1998da058,/Game/Maps/Bonsai/Bonsai,defeat,1829,21,8,13,0,3,6074,21,22,0,3907,4194,17,5.0,3.0,61.0,4.0,18,41,1,65,0,0,5,3,5,3,1,,48.0,1,0,,,,,,0,0,,5.0,0,0,0.9545454545454546,289.23809523809524,186.04761904761904,30.0,-287,-13.666666666666666,,451,沖縄に行くために%231tab
a7e92da3-bc17-4f44-80b6-dbccae45223d,/Game/Maps/Bonsai/Bonsai,victory,2178,23,13,10,0,1,8919,31,20,12,6023,3414,22,14.0,4.0,71.0,4.0,25,65,1,95,2,1,2,0,5,7,4,,87.0,0,1,,,,,,0,0,1.0,5.0,0,0,1.55,387.7826086956522,261.8695652173913,27.472527472527474,2609,113.43478260869566,,972,沖縄に行くために%231tab
e483e3e1-eb68-4605-8e3a-1495c08b95c5,/Game/Maps/Triad/Triad,victory,1729,20,13,7,0,2,6501,24,12,5,4371,2301,21,30.0,15.0,17.0,3.0,21,34,2,76,0,1,3,0,1,8,2,,85.0,1,0,,,,,,0,0,1.0,,1,0,2.0,325.05,218.55,36.84210526315789,2070,103.5,,962,沖縄に行くために%231tab
983836db-b0c6-4d57-8fca-5d79ac2587f9,/Game/Maps/Bonsai/Bonsai,victory,1486,17,13,4,0,1,7881,29,13,12,5292,2533,25,10.0,3.0,50.0,3.0,25,48,2,112,1,1,2,1,2,7,2,,100.0,2,0,,,,,,0,1,,1.0,0,0,2.230769230769231,463.5882352941176,311.29411764705884,33.33333333333333,2759,162.2941176470588,,1000,沖縄に行くために%231tab
7569ca6b-fb4b-4f60-bb74-87511a5279b6,/Game/Maps/Pitt/Pitt,defeat,2602,24,11,13,0,1,8948,32,14,4,5428,3032,24,15.0,5.0,13.0,1.0,25,44,2,83,0,0,6,3,4,10,2,,75.0,1,0,,,,,,0,0,,6.0,0,0,2.2857142857142856,372.8333333333333,226.16666666666666,35.2112676056338,2396,99.83333333333333,,825,沖縄に行くために%231tab
1e998808-6e7e-4300-ada3-cd7d04f2dcfb,/Game/Maps/Infinity/Infinity,victory,1649,16,13,3,0,1,5549,21,4,1,3778,887,13,9.0,6.0,7.0,2.0,14,21,0,130,0,0,2,0,0,12,0,,88.0,1,0,,,,,,0,0,1.0,1.0,1,1,5.25,346.8125,236.125,40.0,2891,180.6875,,987,沖縄に行くために%231tab
fe877c6c-a2f8-42ea-a5d3-f8985a541df5,/Game/Maps/Jam/Jam,victory,1978,21,13,8,0,1,5973,23,11,3,3888,2269,8,10.0,9.0,7.0,2.0,9,31,0,92,0,0,5,3,2,10,0,,71.0,3,0,,,,,,0,0,2.0,3.0,0,1,2.090909090909091,284.42857142857144,185.14285714285714,22.5,1619,77.0952380952381,,807,沖縄に行くために%231tab
3999dcd8-0190-4446-b842-d7ea8d1dd479,/Game/Maps/Infinity/Infinity,victory,1891,20,13,7,0,1,6965,26,14,2,4488,2663,11,10.0,7.0,7.0,3.0,11,37,1,102,0,0,6,0,1,6,5,,90.0,1,1,,,,,,0,1,,1.0,0,0,1.8571428571428572,348.25,224.4,22.448979591836736,1825,91.25,,994,沖縄に行くために%231tab
b386e9c7-9397-4d76-a876-b99341824a9f,/Game/Maps/Bonsai/Bonsai,victory,1583,17,13,4,0,1,8155,30,6,2,5243,1427,20,11.0,4.0,10.0,2.0,20,30,3,124,0,0,3,1,0,11,3,,100.0,1,0,,,,,,0,0,2.0,1.0,2,1,5.0,479.70588235294116,308.4117647058824,37.735849056603776,3816,224.47058823529412,,1000,沖縄に行くために%231tab
1dfae283-b992-47a3-9d1a-dc1d7f53a28b,/Game/Maps/Triad/Triad,victory,2714,30,16,14,0,2,7326,25,21,8,5095,4197,16,13.0,23.0,23.0,3.0,20,43,2,54,0,1,4,3,4,9,1,,63.0,2,0,,,,,,0,0,,4.0,0,0,1.1904761904761905,244.2,169.83333333333334,30.76923076923077,898,29.933333333333334,,611,沖縄に行くために%231tab
723d05be-7436-4cbb-9d39-ab0d182692fa,/Game/Maps/Canyon/Canyon,defeat,2770,28,13,15,0,2,8203,29,24,4,5163,4328,15,8.0,8.0,12.0,3.0,15,40,1,62,0,0,6,4,4,4,4,,79.0,0,1,,,,,,0,0,1.0,4.0,0,0,1.2083333333333333,292.9642857142857,184.39285714285714,26.785714285714285,835,29.821428571428573,,794,沖縄に行くために%231tab
fe8a9522-0c93-49d4-9a9d-78f899d05d4c,/Game/Maps/Duality/Duality,victory,2319,24,13,11,0,1,7747,27,16,3,4916,3079,19,12.0,7.0,13.0,3.0,19,49,2,81,0,0,6,4,1,8,4,,71.0,2,0,,,,,,0,0,,1.0,0,1,1.6875,322.7916666666667,204.83333333333334,27.142857142857142,1837,76.54166666666667,,800,沖縄に行くために%231tab
bf35cc65-146b-42b9-bbf0-4b3637d6d9d1,/Game/Maps/Infinity/Infinity,victory,2128,22,13,9,0,1,6266,23,12,4,4220,2083,14,10.0,9.0,28.0,4.0,15,40,1,81,0,0,6,1,0,10,2,,82.0,1,1,,,,,,0,0,,,2,0,1.9166666666666667,284.8181818181818,191.8181818181818,26.785714285714285,2137,97.13636363636364,,918,沖縄に行くために%231tab
4a06743d-397d-47b1-8e1c-e0cf12cb76cb,/Game/Maps/Bonsai/Bonsai,victory,2468,23,13,10,0,1,9401,34,13,0,5851,2473,15,16.0,9.0,12.0,4.0,15,45,0,97,0,4,7,0,3,10,1,,74.0,1,1,,,,,,1,0,2.0,3.0,1,1,2.6153846153846154,408.7391304347826,254.3913043478261,25.0,3378,146.8695652173913,,866,沖縄に行くために%231tab
25d14b5f-ee57-4108-8e74-aa084eba51ca,/Game/Maps/Jam/Jam,defeat,1926,20,7,13,0,9,3451,10,20,7,2508,3769,7,5.0,0.0,55.0,2.0,9,32,1,49,0,1,3,1,2,2,4,,60.0,1,1,,,,,,0,0,,2.0,0,0,0.5,172.55,125.4,21.428571428571427,-1261,-63.05,,231,沖縄に行くために%231tab
6ce03504-0cf1-4c7d-9176-30b470f670de,/Game/Maps/Bonsai/Bonsai,victory,2388,23,13,10,2,2,6408,24,13,4,4103,2991,16,7.0,2.0,53.0,2.0,16,41,6,87,0,0,3,0,2,10,5,,83.0,0,0,,,,,,0,1,2.0,2.0,1,1,1.8461538461538463,278.60869565217394,178.3913043478261,25.396825396825395,1112,48.34782608695652,,873,沖縄に行くために%231tab
60b64a3b-c08e-4595-ae74-9917340152b4,/Game/Maps/Pitt/Pitt,defeat,2506,24,11,13,0,1,7242,26,19,6,4818,3524,22,20.0,5.0,24.0,4.0,22,38,1,87,0,1,1,2,3,5,5,,71.0,0,2,,,,,,0,0,,3.0,1,0,1.368421052631579,301.75,200.75,36.0655737704918,1294,53.916666666666664,,737,沖縄に行くために%231tab
921449ce-c717-4ea0-ac50-7e44976b7333,/Game/Maps/Bonsai/Bonsai,defeat,2049,23,10,13,0,1,6571,22,21,7,4215,4561,15,9.0,1.0,60.0,3.0,15,51,7,66,1,0,0,1,3,5,3,,65.0,1,0,,,,,,0,1,,3.0,0,0,1.0476190476190477,285.69565217391306,183.2608695652174,20.54794520547945,-346,-15.043478260869565,,542,沖縄に行くために%231tab
7e281a8b-17f4-49fd-a67c-2bae46efb009,/Game/Maps/Canyon/Canyon,defeat,1818,21,8,13,0,8,3673,11,19,7,2647,3281,9,7.0,2.0,43.0,2.0,10,36,0,52,1,0,1,4,4,4,4,,57.0,2,1,,,,,,0,0,,4.0,0,0,0.5789473684210527,174.9047619047619,126.04761904761905,21.73913043478261,-634,-30.19047619047619,,276,沖縄に行くために%231tab
4c6d7a51-f583-4e6d-bfef-c3af1b6e0709,/Game/Maps/Infinity/Infinity,victory,1978,20,13,7,0,1,6870,24,15,7,4827,3038,16,3.0,5.0,19.0,5.0,18,49,2,114,0,0,5,1,1,5,4,,85.0,1,1,,,,,,0,0,,1.0,0,0,1.6,343.5,241.35,26.08695652173913,1789,89.45,,966,沖縄に行くために%231tab
47aa4c36-bc46-4d08-a461-97a5a1b49102,/Game/Maps/Canyon/Canyon,defeat,2632,26,12,14,0,1,7637,26,21,5,4877,4014,11,6.0,4.0,26.0,3.0,13,41,1,72,0,2,6,4,1,5,4,,69.0,0,0,,,,,,0,0,,1.0,0,0,1.2380952380952381,293.7307692307692,187.57692307692307,23.636363636363637,863,33.19230769230769,,692,沖縄に行くために%231tab
fd100a25-0b11-4869-9d22-075c032fee2c,/Game/Maps/Duality/Duality,victory,1597,17,13,4,0,1,6090,22,10,6,3811,2229,13,11.0,5.0,11.0,2.0,13,41,2,88,0,0,5,3,0,7,3,,76.0,4,1,,,,,,0,0,1.0,,0,0,2.2,358.2352941176471,224.1764705882353,23.214285714285715,1582,93.05882352941177,,903,沖縄に行くために%231tab
4d676501-7cf4-45d7-b888-932393ce7bcb,/Game/Maps/Bonsai/Bonsai,defeat,1978,19,6,13,0,3,4659,15,15,4,3310,2846,8,2.0,1.0,23.0,2.0,8,54,2,68,0,0,0,2,2,4,2,,58.0,0,0,,,,,,0,0,1.0,2.0,0,1,1.0,245.21052631578948,174.21052631578948,12.5,464,24.42105263157895,,485,沖縄に行くために%231tab
90fd247e-8286-439b-bbaf-9e3fc054e4a4,/Game/Maps/Jam/Jam,victory,1563,19,13,6,0,3,4759,18,12,8,3233,2309,13,22.0,11.0,15.0,3.0,14,33,1,76,0,0,1,1,1,7,7,,89.0,1,1,,,,,,0,0,1.0,1.0,0,1,1.5,250.47368421052633,170.1578947368421,29.166666666666668,924,48.63157894736842,,887,沖縄に行くために%231tab
d27fbb3c-1212-4b27-a7ed-5542b8b866ba,/Game/Maps/Infinity/Infinity,victory,2273,22,13,9,0,1,7682,26,22,7,4962,4390,19,9.0,2.0,67.0,4.0,20,44,5,77,0,1,3,3,2,4,7,,91.0,1,1,,,,,,0,1,1.0,2.0,2,0,1.1818181818181819,349.1818181818182,225.54545454545453,28.985507246376812,572,26.0,,937,沖縄に行くために%231tab
9b3c8d4e-f5f3-4d60-90ea-9bc3df864fca,/Game/Maps/Duality/Duality,defeat,2659,26,12,14,0,1,7909,25,19,11,5627,3733,14,12.0,6.0,12.0,3.0,17,47,4,97,0,0,3,4,5,7,1,,81.0,0,0,,,,,,0,0,1.0,5.0,1,1,1.3157894736842106,304.1923076923077,216.42307692307693,25.0,1894,72.84615384615384,,850,沖縄に行くために%231tab
25906b0b-ac79-4b0d-81b7-43cc696cdd33,/Game/Maps/Triad/Triad,defeat,2161,22,9,13,0,1,6356,22,20,5,3964,3696,15,6.0,10.0,4.0,0.0,15,36,4,67,0,0,3,0,3,2,3,,68.0,0,0,,,,,,0,0,,3.0,0,0,1.1,288.90909090909093,180.1818181818182,27.27272727272727,268,12.181818181818182,,615,沖縄に行くために%231tab
23a465ec-b3df-4d71-b30b-7260c117186a,/Game/Maps/Infinity/Infinity,victory,1784,19,13,6,0,1,6520,23,14,9,4466,2875,16,11.0,1.0,52.0,2.0,16,50,3,103,0,0,4,2,0,7,5,,89.0,0,1,,,,,,0,0,,,0,1,1.6428571428571428,343.1578947368421,235.05263157894737,23.18840579710145,1591,83.73684210526316,,985,沖縄に行くために%231tab
b2c7fdaf-1660-40ea-b94b-b015d08ff1b8,/Game/Maps/Pitt/Pitt,defeat,1717,16,3,13,0,3,4197,13,15,3,2645,2829,8,5.0,2.0,14.0,2.0,8,32,0,64,0,0,2,1,5,1,2,,62.0,0,0,,,,,,0,0,,5.0,1,0,0.8666666666666667,262.3125,165.3125,20.0,-184,-11.5,,440,沖縄に行くために%231tab
62988b6b-e445-49e1-8852-9c73b75e69a3,/Game/Maps/Pitt/Pitt,victory,2600,24,13,11,0,5,5224,17,17,3,3567,3297,10,13.0,2.0,9.0,0.0,13,42,3,57,0,0,2,1,1,7,2,,58.0,1,0,,,,,,0,0,,1.0,1,0,1.0,217.66666666666666,148.625,22.413793103448278,270,11.25,,509,沖縄に行くために%231tab
e1f5e38a-6810-4ebe-aacd-d84e97b6236d,/Game/Maps/Infinity/Infinity,victory,1761,18,13,5,0,1,5583,21,9,0,3230,2186,6,11.0,6.0,12.0,2.0,6,21,1,89,0,0,6,4,0,9,1,,72.0,1,1,,,,,,0,0,,1.0,0,0,2.3333333333333335,310.1666666666667,179.44444444444446,21.428571428571427,1044,58.0,,826,沖縄に行くために%231tab
2e729414-1169-4adc-bccc-5e5de1cacd5f,/Game/Maps/Infinity/Infinity,victory,2333,23,13,10,0,1,9879,35,15,1,6463,3092,26,4.0,7.0,19.0,6.0,26,55,4,115,0,0,7,2,2,8,1,,83.0,1,0,,,,,,0,0,1.0,2.0,1,0,2.3333333333333335,429.5217391304348,281.0,30.58823529411765,3371,146.56521739130434,,947,沖縄に行くために%231tab
b476a2cb-e9f1-4172-8e64-bd82fbb4187f,/Game/Maps/Bonsai/Bonsai,victory,2672,28,15,13,0,2,7230,23,28,8,4731,4980,15,10.0,1.0,74.0,3.0,15,57,3,53,1,0,4,4,1,3,6,,68.0,1,0,,,,,,0,0,,1.0,0,0,0.8214285714285714,258.2142857142857,168.96428571428572,20.0,-249,-8.892857142857142,,599,沖縄に行くために%231tab
4fc7108e-f4d8-4350-bbc3-09d68853a50f,/Game/Maps/Canyon/Canyon,victory,1757,21,13,8,0,1,7349,29,11,2,4976,2214,17,13.0,4.0,8.0,2.0,18,34,2,115,0,0,3,1,5,10,2,,81.0,0,0,,,,,,0,0,,5.0,1,1,2.6363636363636362,349.95238095238096,236.95238095238096,33.33333333333333,2762,131.52380952380952,,943,沖縄に行くために%231tab
a7acf5bc-a59f-473d-b83f-374fbb965c1c,/Game/Maps/Canyon/Canyon,victory,2470,23,13,10,0,2,6668,21,19,7,4206,3675,12,7.0,1.0,12.0,2.0,12,63,3,71,0,0,4,2,4,4,4,,87.0,1,0,,,,,,0,0,,4.0,0,0,1.105263157894737,289.9130434782609,182.8695652173913,15.384615384615385,531,23.08695652173913,,873,沖縄に行くために%231tab
096b35da-1eaf-465f-b03c-833ce3ff65a2,/Game/Maps/Triad/Triad,victory,1905,20,13,7,0,4,4792,16,16,3,3172,3345,12,9.0,6.0,7.0,1.0,13,34,4,53,0,0,5,2,1,4,4,,65.0,0,0,,,,,,0,0,,1.0,0,0,1.0,239.6,158.6,25.49019607843137,-173,-8.65,,578,沖縄に行くために%231tab
43df6409-ce85-4dfe-b1b8-48c506626492,/Game/Maps/Pitt/Pitt,victory,2346,23,13,10,0,1,5592,20,17,2,4091,3288,15,15.0,1.0,12.0,1.0,16,42,0,69,0,1,3,0,5,6,3,,70.0,1,1,,,,,,0,0,,5.0,0,1,1.1764705882352942,243.1304347826087,177.8695652173913,27.586206896551722,803,34.91304347826087,,692,沖縄に行くために%231tab
c6b6bbc2-034b-48fe-8ddf-361325525467,/Game/Maps/Canyon/Canyon,defeat,2373,24,11,13,0,1,7194,25,18,2,4453,3409,11,9.0,6.0,7.0,4.0,11,42,3,70,0,2,5,3,4,6,5,,75.0,1,0,,,,,,0,1,,4.0,1,0,1.3888888888888888,299.75,185.54166666666666,19.642857142857142,1044,43.5,,764,沖縄に行くために%231tab
3f0d31d4-f9d2-4500-9718-3a643016ee57,/Game/Maps/Jam/Jam,victory,2309,24,13,11,0,1,8253,29,15,5,5661,3123,19,15.0,6.0,17.0,2.0,21,65,8,99,0,0,2,3,0,9,5,,83.0,1,0,,,,,,0,0,2.0,,1,1,1.9333333333333333,343.875,235.875,22.340425531914892,2538,105.75,,926,沖縄に行くために%231tab
a2bd5bd5-a228-4567-82f2-a91890e5a7f5,/Game/Maps/Triad/Triad,victory,2105,22,13,9,0,1,9075,32,19,2,5464,3551,16,6.0,6.0,25.0,5.0,18,38,0,94,0,1,6,2,2,3,7,,91.0,0,0,,,,,,1,0,,2.0,0,0,1.6842105263157894,412.5,248.36363636363637,32.142857142857146,1913,86.95454545454545,,994,沖縄に行くために%231tab
3aef1f3d-d2b5-44b9-82f3-49e8b301281b,/Game/Maps/Duality/Duality,defeat,2477,28,13,15,0,1,9978,34,20,4,6380,3592,25,14.0,4.0,18.0,2.0,26,60,2,79,0,0,5,4,3,8,2,,71.0,3,0,,,,,,0,0,,3.0,0,0,1.7,356.35714285714283,227.85714285714286,29.545454545454547,2788,99.57142857142857,,801,沖縄に行くために%231tab
be5e5b19-5805-488f-9665-e17e778b8b78,/Game/Maps/Infinity/Infinity,victory,1625,16,13,3,0,1,4526,15,14,8,3290,2555,9,9.0,1.0,51.0,2.0,11,45,2,80,1,0,1,1,2,4,3,,94.0,2,0,,,,,,0,1,,2.0,0,1,1.0714285714285714,282.875,205.625,18.96551724137931,735,45.9375,,926,沖縄に行くために%231tab
516e0e9d-a205-4a26-bb89-81e4c13a8704,/Game/Maps/Jam/Jam,defeat,2651,26,12,14,0,1,7519,24,20,12,5301,3516,21,11.0,4.0,81.0,3.0,23,50,4,82,1,1,3,4,2,9,8,,81.0,0,0,,,,,,0,0,1.0,1.0,1,0,1.2,289.1923076923077,203.8846153846154,29.87012987012987,1785,68.65384615384616,,835,沖縄に行くために%231tab
440779db-8fce-4cd9-80a9-f697b8333b7b,/Game/Maps/Bonsai/Bonsai,victory,2025,21,13,8,0,1,6782,24,15,8,4542,2791,17,10.0,2.0,53.0,3.0,19,54,1,98,0,1,3,3,2,9,3,,81.0,1,0,,,,,,0,0,1.0,2.0,1,0,1.6,322.95238095238096,216.28571428571428,25.675675675675674,1751,83.38095238095238,,929,沖縄に行くために%231tab
a24f66ab-2998-4ff0-bf63-a14eb6023592,/Game/Maps/Infinity/Infinity,victory,2245,24,13,11,0,1,7836,30,15,3,5388,2933,18,9.0,6.0,13.0,3.0,19,31,0,84,0,0,0,2,3,9,2,,83.0,1,0,,,,,,0,0,,4.0,0,0,2.0,326.5,224.5,38.0,2455,102.29166666666667,,920,沖縄に行くために%231tab
7af691ef-55f8-40c3-93c4-37ab7bf84ce2,/Game/Maps/Canyon/Canyon,victory,1622,18,13,5,0,2,4803,19,9,1,3227,1553,10,14.0,8.0,7.0,1.0,10,28,1,80,0,0,4,0,2,9,1,,83.0,0,0,,,,,,0,0,,1.0,0,0,2.111111111111111,266.8333333333333,179.27777777777777,25.64102564102564,1674,93.0,,906,沖縄に行くために%231tab
28018c6b-0b41-49cd-a97b-374c53b5455e,/Game/Maps/Infinity/Infinity,defeat,3296,32,15,17,0,2,9253,31,26,5,6236,5267,24,16.0,3.0,18.0,3.0,26,51,4,59,0,0,10,7,3,6,6,,72.0,2,1,,,,,,1,1,1.0,3.0,1,0,1.1923076923076923,289.15625,194.875,32.098765432098766,969,30.28125,,738,沖縄に行くために%231tab
83b59c9e-e695-4f34-9d33-9cea12cc6fb4,/Game/Maps/Canyon/Canyon,victory,1806,19,13,6,0,2,6112,19,14,7,4259,2640,9,7.0,2.0,13.0,1.0,11,69,3,90,0,1,4,2,0,5,3,,74.0,0,0,,,,,,0,0,,,1,0,1.3571428571428572,321.6842105263158,224.1578947368421,13.253012048192772,1619,85.21052631578948,,863,沖縄に行くために%231tab
4eddd912-341a-455d-a5d0-222635a321be,/Game/Maps/Canyon/Canyon,defeat,2273,23,10,13,0,1,6452,24,17,3,4137,3028,9,7.0,9.0,9.0,2.0,9,35,2,73,0,0,7,2,7,6,4,,83.0,0,0,,,,,,0,0,,7.0,0,0,1.411764705882353,280.5217391304348,179.8695652173913,19.565217391304348,1109,48.21739130434783,,814,沖縄に行くために%231tab
430c7de6-eb6d-453b-b57d-511b9785b3d5,/Game/Maps/Pitt/Pitt,defeat,1756,17,4,13,0,2,5616,19,13,0,3657,2232,14,7.0,6.0,8.0,1.0,15,25,2,98,0,0,4,0,5,4,0,,71.0,0,0,,,,,,0,0,,6.0,0,0,1.4615384615384615,330.3529411764706,215.11764705882354,35.714285714285715,1425,83.82352941176471,,703,沖縄に行くために%231tab
e07963c6-1458-48ec-abf5-9e2b4af87c38,/Game/Maps/Infinity/Infinity,victory,2139,23,13,10,0,2,7614,27,15,8,5005,2925,19,13.0,10.0,26.0,3.0,20,48,3,96,0,2,1,2,3,8,4,,83.0,2,0,,,,,,0,1,,3.0,1,0,1.8,331.04347826086956,217.6086956521739,28.169014084507044,2080,90.43478260869566,,939,沖縄に行くために%231tab
503ec9de-ab4d-4445-a7fb-92617bef420d,/Game/Maps/Duality/Duality,victory,2512,24,13,11,0,1,6992,24,16,3,4564,3222,21,7.0,5.0,10.0,2.0,22,35,0,80,0,1,8,1,1,8,1,,79.0,2,1,,,,,,0,0,,2.0,0,0,1.5,291.3333333333333,190.16666666666666,38.59649122807017,1342,55.916666666666664,,844,沖縄に行くために%231tab
5f6591ab-c2a4-4e96-b8ca-4682fc50904a,/Game/Maps/Triad/Triad,victory,1768,19,13,6,0,2,6073,21,12,3,3875,2223,14,2.0,2.0,5.0,0.0,16,39,1,110,0,0,6,3,0,7,2,,79.0,0,0,,,,,,0,1,1.0,,2,0,1.75,319.63157894736844,203.94736842105263,28.57142857142857,1652,86.94736842105263,,910,沖縄に行くために%231tab
85324260-216b-4637-8d9b-e53d6c7fc29f,/Game/Maps/Triad/Triad,defeat,1945,20,7,13,0,2,5354,18,17,4,3574,3202,13,3.0,5.0,12.0,3.0,13,43,2,67,0,0,1,1,3,3,2,,70.0,2,0,,,,,,0,1,1.0,3.0,0,0,1.0588235294117647,267.7,178.7,22.413793103448278,372,18.6,,602,沖縄に行くために%231tab
